material_id,formula,n_elements,spacegroup_number,formation_energy_per_atom_eV,energy_above_hull_eV,band_gap_eV,is_metal,bulk_modulus_GPa,shear_modulus_GPa,poisson_ratio,density_g_cm3,nsites,volume_A3,melting_point_K,is_stable,bulk_shear_ratio,stiffness_density_ratio,shear_density_ratio,energy_stability_score,elastic_consistency_error,crystal_system_hexagonal,crystal_system_monoclinic,crystal_system_orthorhombic,crystal_system_tetragonal,crystal_system_triclinic,crystal_system_trigonal,category_Boride,category_Carbide,category_Ceramic,category_Chalcogenide,category_Halide,category_Intermetallic,category_Metal,category_Nitride,category_Oxide,category_Perovskite,category_Phosphide,category_Semiconductor,category_Silicate,category_Sulfide,band_gap_category_narrow_gap,band_gap_category_semiconductor,band_gap_category_insulator
mp-550404,Ti3Sc,-0.4946121972473927,0.696204282159002,-0.9572246221130939,-0.7842118377687233,1.615305947299146,-0.6943200283770038,-1.0108634504606646,-0.7451343998089941,-0.7744399064496844,-0.787991122113405,-0.22739904915757964,-0.5825870671661056,0.238081758576142,0.762475312810322,-0.5899512023241739,-0.3927367459617374,-0.309800901270851,-0.9336382164815424,-0.42307360815723477,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
mp-137752,K4Mn2,-0.4946121972473927,0.7744446669502181,-0.46167540218997427,-0.809723528105417,2.5130388727005446,-0.6943200283770038,1.043539964576857,-0.07542661494167965,1.4040019841737632,-1.0313961001105778,1.9350297736073874,0.18722149895138143,-0.029430207333164253,0.762475312810322,1.1548135655865306,1.0436176753667767,0.29223966523001027,-0.42973515918329536,-0.30204589321988884,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
mp-170498,Co3Se4,-0.4946121972473927,-0.5556418745004555,-1.8293299880541178,-0.4157096440164808,-0.7636863050145601,-0.6943200283770038,-0.6814217917182473,-0.6176534175043632,-0.06619454601586727,0.9737308676311742,-0.7680062548488213,-0.4141997914543453,-0.2938848936320784,0.762475312810322,-0.17037841588301303,-0.5487405049328364,-0.529574890804349,-1.835867859421581,-0.17277173013514863,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
mp-696304,Na4Si,-0.4946121972473927,0.9439655006645197,0.37720246297953164,-0.34626115365548127,-0.19009057745720634,-0.6943200283770038,-1.6943568088548033,-1.421379670948341,-1.835129640559098,-1.3002574726547327,0.31320815653366213,-0.6168255164052235,0.27171183429045476,0.762475312810322,-1.0657554878732125,-0.728458740163109,-0.6777035054109345,0.39913808694362,-0.8875826987299856,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-990596,Ga4Ir4SbNb2,1.8107836373802846,0.8657251158733036,-0.4231874353644485,-0.8083062119756007,-0.12772594502887918,-0.6943200283770038,-0.35198013297583,-0.6924499516167334,1.0633057562873538,0.05730066393981363,0.31320815653366213,-0.0015871491717470182,-0.7815209914896138,0.762475312810322,0.7911097146780678,-0.3591771593088107,-0.46757079685312797,-0.3907603516684044,-0.6924798265214311,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
mp-822752,Be2SePt2O3,1.8107836373802846,1.1656465909062985,1.512064778909353,-0.030199656706442615,-0.8335982496475894,1.4402580353868424,-0.29764782043693244,-0.16925877084614396,-0.36493311036946763,1.7234739946998296,-1.0383098576944423,-0.458025600124963,0.09897553630330275,-1.3115178723809593,-0.4024630799344637,-0.5313524759462184,-0.489794154484463,1.535284122299721,-0.2806332904437226,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-44407,In4,-1.6473101145612314,1.217806847433776,-0.17434741455650724,-0.7218499280568054,1.6780678066856156,-0.6943200283770038,0.8304907215359291,0.9332690610313128,-0.5109457794636435,-0.11915050922146066,-0.7680062548488213,-0.5569713049698692,-0.07681804129424136,0.762475312810322,-0.4683347004704517,0.05267855872410384,0.13169688114275113,-0.14245637866192207,0.5063904013212915,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
mp-589776,BrLa4Ar3,0.658085720066446,-0.2687604635993299,0.6326347133994574,-0.7742906248600091,-0.6798714168465535,-0.6943200283770038,-0.579296066398963,-0.546894742560013,0.06303505766518444,-0.540750249047509,-0.22739904915757964,-0.05203209453965408,-0.39783240038540885,0.762475312810322,-0.14275981278673738,-0.27975213865089565,-0.29154890480304063,0.6786489248927013,-0.5152665041817533,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
mp-798682,RePb3He3V2,1.8107836373802846,0.1224414603567506,0.33538508725906413,0.848536343779674,-0.8335982496475894,1.4402580353868424,0.7766339653431051,0.9984516447436355,-0.6871679663014413,0.021731455120742437,0.31320815653366213,0.14390028814557945,0.8571808796805365,-1.3115178723809593,-0.5556612099624368,-0.022232562040929132,0.09087587278204194,0.299775969344998,0.576842286044508,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-70828,K2Mg,-0.4946121972473927,0.73532447455461,0.2690632620718259,0.036414201394924336,-0.4999276048081316,-0.6943200283770038,2.9309042130560625,4.008194956982531,-1.1973731548603999,0.381608156113697,3.016244184989871,2.5029546706140398,2.044934008317856,-1.3115178723809593,-0.8438016778621444,0.3920096502329732,0.7934742445838584,0.2712034501443065,-0.6149531690383782,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-266342,COs2,-0.4946121972473927,-1.5727668767862648,0.6779146743706642,-0.6722438635132343,-0.8335982496475894,1.4402580353868424,1.2183069217588687,1.1124730964882,0.012685861425814435,-1.3135087465285045,-0.22739904915757964,-0.7411050022866161,-0.16700778980080747,0.762475312810322,-0.3354813134817175,2.0887874019254036,2.071123608081223,0.7197176995357757,1.008390810939557,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-504989,SbPt2,-0.4946121972473927,-1.207645081093923,-0.07100256245751746,4.489621481277793,-0.8335982496475894,1.4402580353868424,-0.7911564185747076,-0.678029026016662,-0.15010987308148552,1.3949818897237025,-0.22739904915757964,0.5155217744687313,-0.45439207317766217,-1.3115178723809593,-0.24843367549287465,-0.5933177383471927,-0.5645439152335816,-0.28599444793253526,-0.36327757099840013,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-283256,Ru3Si4Br2Ta,1.8107836373802846,0.8657251158733036,1.1865151771619553,-0.30232435363117544,0.12371871947514095,-0.6943200283770038,-0.6230472502377252,0.3368195782123609,-2.3537263618246183,-0.6624527380460954,-0.7680062548488213,-0.7071040108662352,-1.5733564105811604,0.762475312810322,-1.2596863238939673,-0.2529825948848671,0.20079511046148726,1.2180143287166294,0.6039414934222223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-323673,SrY3,-0.4946121972473927,0.5658036408403085,-1.896251106842446,-0.35334773430456284,0.31041538980198036,-0.6943200283770038,1.2285313831994489,-0.9993272483862522,2.85741544895027,-0.437529799925499,0.31320815653366213,-0.2740996783996108,1.5557692706551247,0.762475312810322,8.918453916638244,0.38166195369377315,-0.5164632433044757,-1.906725005146227,-0.23472948430375343,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
mp-963808,Cl4IrIn2,0.658085720066446,0.4614831277853537,0.18070075000007368,1.8562481120790757,-0.5066804630965491,-0.6943200283770038,-1.6421644998732368,-1.4169572537643191,1.3469395617691426,-1.4428830256645373,-0.22739904915757964,-0.8016864282918521,0.10661873532928293,-1.3115178723809593,1.2133046354267203,-0.6562750814488545,-0.6604368978372306,0.09483738008991996,-0.8826253812163882,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-934953,Ta3KHf3,0.658085720066446,-0.607802131027933,0.18396357071711647,-0.4369693859637256,0.003358951158050815,-0.6943200283770038,-0.6528884109538374,-0.21713624383838082,-0.9741583848658555,-1.2657344170362226,-1.0383098576944423,-0.8594332015859169,-0.7723491526584376,0.762475312810322,-0.8264888703616632,0.20055388981428104,0.5266693503751951,0.20743877372479638,-0.02221843757147693,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
mp-572042,K3S2,-0.4946121972473927,0.8526850517414342,1.2369890160092714,-0.32925336009768547,0.8025795909401806,-0.6943200283770038,-0.3437767860060621,-0.061197968349609055,-0.5797563476574502,-1.1830883141919104,-0.7680062548488213,-0.8368301854649041,0.2472535974073182,0.762475312810322,-0.6087120425367404,0.33340685729053815,0.5200382132257201,1.2704986015746371,-0.46874349202370635,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
mp-17184,Ag2Nb4,-0.4946121972473927,0.9700456289282583,0.7463007330727663,0.48570341454669685,-0.4173043975145515,-0.6943200283770038,1.1283078832644584,2.6931988212640228,-2.0079952143142714,-0.23422736128316124,0.31320815653366213,0.3231364179508792,-0.5338813430478561,-1.3115178723809593,-1.1297245577147184,0.20891231984219816,0.8558767274629655,0.733902638146048,0.5052207899538035,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-204344,K3Os2He3,0.658085720066446,1.1656465909062985,1.0431508301457666,-0.6779131280324996,-0.37797892865847255,-0.6943200283770038,1.1056000677394489,0.5742841530935361,0.27282337532923007,0.812971992478314,0.8538153622249038,1.5159909292617144,-0.02637292772277218,0.762475312810322,0.09477864537013701,-0.16746649546901984,-0.24249053994994357,1.0904849758776092,1.0856975356184266,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-959392,Cr3Au,-0.4946121972473927,1.1134863343788213,0.9015843639328464,-0.2938204568522776,-0.27191933083450204,-0.6943200283770038,2.9180641917120775,3.6938187789009755,-0.7744399064496844,0.5538747164727275,-0.4977026520032005,-0.36451174288366195,2.297159576175202,0.762475312810322,-0.7579463475876649,0.3085539682869567,0.6068035677643112,0.9285740337403575,3.379032976589545,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
mp-558258,Mo2CdSn2,0.658085720066446,1.0743661419832131,0.172576992296416,1.8477442153001775,-0.8335982496475894,1.4402580353868424,0.7878095394758323,0.6323524135098234,-0.05444640022668016,-1.716975164211497,0.31320815653366213,-0.817269597646457,-0.6225424517492261,-1.3115178723809593,-0.23670688366727027,7.2802329246391695,6.786964323266827,0.08700189019091248,-0.25039080984980605,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-902022,In2K4,-0.4946121972473927,-1.5466867485225262,0.12037186082373041,0.02224104009676115,-0.8335982496475894,1.4402580353868424,-0.25888997823194226,-0.3326959276469529,0.4574370948735902,-1.716975164211497,-0.7680062548488213,-0.9085721289507713,-0.04930252480071271,-1.3115178723809593,-0.06298467965412972,3.9257197926347787,3.3184675110805264,0.12104574285556617,0.29282257631817066,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-287172,Pd3In2NiCd2,1.8107836373802846,0.7483645386864795,-2.0247662901871943,-0.5829529473348063,2.2604025273220976,-0.6943200283770038,0.06377500257892782,0.2720215525160401,-0.33304528608453254,-0.23562223221724232,-0.22739904915757964,-0.395410941546793,1.057432694161217,0.762475312810322,-0.5294994833096445,-0.14955309219998056,-0.059187223058117855,-2.026148678779377,0.2892467762315714,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
mp-169286,Sr3,-1.6473101145612314,-1.6249271333137423,0.8392578294195381,-0.139332998702299,0.09631005936332836,-0.6943200283770038,-1.2192760191273764,-1.0379753289944436,-0.1047955964660511,-0.09508898560855965,-1.0383098576944423,-0.8132031325005887,-0.22815338200864888,0.762475312810322,-0.2412221929327123,-0.5957480039801389,-0.5673315758970037,0.8579870773225734,-0.6773367993460612,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-606038,Ti4P3Se4,0.658085720066446,1.0874062061150824,0.4009744424894153,0.3127908467091061,0.18886394061046355,-0.6943200283770038,-1.3851262948205096,-1.0996968905627489,-0.5596166691617018,-0.6443194159030395,3.016244184989871,0.8280014228127391,0.5514529186413293,-1.3115178723809593,-0.6908983556378775,-0.6017151246546133,-0.5343835449050698,0.39184297565833714,-0.5092193840763459,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-567070,HeSc3,-0.4946121972473927,-0.20356014293998315,-0.12680345553673994,3.548523571079758,-0.8335982496475894,1.4402580353868424,-0.8721198864937211,-1.111041352034805,1.7950474082995436,0.7383463975049689,-0.4977026520032005,0.10243421654865918,1.78506524143453,-1.3115178723809593,1.956539198508167,-0.5711640559634076,-0.6307723553971205,-0.2977476827810466,-0.7633912997113983,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-571977,Y3Te2,-0.4946121972473927,0.5788437049721779,-2.9882306362054187,0.09310684658757698,0.7541179020468308,-0.6943200283770038,-0.23106993198664244,0.34124199539638256,-1.5833836593622435,0.5158644835190143,0.8538153622249038,1.827491064103433,0.965714305849455,-1.3115178723809593,-0.8834901439136724,-0.40573893370901176,-0.24513992617288094,-3.0357110238704768,0.794379909630173,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
mp-801229,Pt4Sr2Hf4Zn2,1.8107836373802846,0.8266049234776955,0.19461767918092984,0.20224018858343337,-0.8335982496475894,1.4402580353868424,0.30060206292353125,0.06070692272299435,0.48428999953458784,2.4128889538694724,0.8538153622249038,2.2135084306875057,-1.0291606399313715,-1.3115178723809593,-0.008416063301641751,-0.4888563486746013,-0.4919939513997213,0.18778250165056173,0.3924881423030467,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-371074,Ba4Ce4Ne4,0.658085720066446,0.4875632560490924,0.6093288511348656,-0.4497252311320724,-0.8335982496475894,1.4402580353868424,-0.19136097708950528,-0.7174462226568571,1.4140718234216372,-0.30920167399002674,0.31320815653366213,0.2379632665927096,0.17082160714751643,0.762475312810322,1.2749295256614728,-0.21169632775884384,-0.4207189136782372,0.639539022724379,-0.8639391196042521,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-407503,He4Cd4,-0.4946121972473927,-0.5947620668960637,-1.024079152723523,-0.6538187538256222,1.2303930248593427,-0.6943200283770038,-0.8564265270732955,-0.7560943032650483,0.03114723338025026,-0.26770426370111056,-0.7680062548488213,-0.4926647594331993,0.8342512826025958,0.762475312810322,-0.17895367478600935,-0.4543696163606541,-0.4430948384775445,-1.0076700865618209,-0.6742510893559873,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
mp-57342,Bi2Nb,-0.4946121972473927,-1.7162075822368277,-0.9026889044139493,-0.5177564053632556,1.2335708405244803,-0.6943200283770038,2.2422986239416334,1.5991312657386085,0.5581354873523321,-0.7245244946127096,0.8538153622249038,-0.02988915294244382,-0.15477867135923917,0.762475312810322,-0.06996011148249798,1.1457428732479857,0.9273419694307344,-0.8910158533240098,4.066133329197687,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
mp-266714,Ne2Fe2,-0.4946121972473927,0.1485215886204893,-0.5772724790223495,-0.16484468903899266,-0.7851365607542397,-0.6943200283770038,-0.9879178567626183,-0.8668470118735966,0.052965218417310445,0.03323914032691262,-0.22739904915757964,0.09442001516629094,-1.29972988545107,0.762475312810322,-0.16357880774330416,-0.5389217624955575,-0.5212938038135958,-0.5777313520171371,-0.7072178470938691,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
mp-645020,SbBr3,-0.4946121972473927,-0.9077236060609281,0.10132764194466404,0.508380472623758,-0.2385522663505562,-0.6943200283770038,-1.1253536407778602,-0.939720755905957,-0.175284471201171,-1.0558063414569991,0.8538153622249038,-0.35431589779164896,-0.4115901586321732,-1.3115178723809593,-0.32155761111571923,-0.3544910740355492,-0.32664640419096325,0.07855847435146467,-0.7688203604765445,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
mp-263353,Br,-1.6473101145612314,1.0874062061150824,-0.6229519690609493,-0.6467321731765405,0.10266569069360375,-0.6943200283770038,-0.348532349466797,-0.10503758217382606,-0.8046494241933069,-0.3866170108315342,-1.0383098576944423,-0.7647023730235895,-0.9450854506455896,0.762475312810322,-0.5592044918977529,-0.24232056287470374,-0.15065551119622125,-0.6011027270607289,0.541345269048317,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-733628,Pb2AgPd4,0.658085720066446,-1.7162075822368277,-1.5507916399032966,-0.58153563120499,2.0752947648278273,-0.6943200283770038,0.981955417760339,0.35239417786043775,0.4977164518650871,-0.21679147460714607,-0.22739904915757964,-0.3261177818166494,0.9213837514987699,0.762475312810322,0.27267762594565925,0.15008032636869628,-0.036456688517712374,-1.5454143545445749,0.6733875123694109,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
mp-550105,Ce4,-1.6473101145612314,1.0352459495876052,1.1361079264925382,-0.170513953558258,-0.004585588004793428,-0.6943200283770038,-1.0314312624283437,-1.0637407160665708,0.9861036553869851,0.3641722694376818,0.31320815653366213,0.09369280059640935,-1.3532322786329312,0.762475312810322,0.7306162423609269,-0.5808095532032451,-0.6040618843869778,1.160599101008384,-0.7096180730883793,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
mp-9589,Cu4Au3,-0.4946121972473927,-0.8816434777971893,0.737244740878525,1.1575112600796311,-0.8335982496475894,1.4402580353868424,1.1676601709020407,0.517946403749257,0.5799534723893932,0.9043360386606337,-0.4977026520032005,0.1798157832295263,2.173339751954323,-1.3115178723809593,0.21837760161824477,-0.17413019719971476,-0.2704812108550088,0.6926987688495425,-0.7973740139900543,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
mp-286049,B3Ag4Zr3Ne2,1.8107836373802846,0.996125757191997,0.03287499506466307,-0.7870464700283559,-0.7938755538333682,-0.6943200283770038,-0.8432298384697559,-0.8833830065616783,0.7276444480248807,-1.09102683254255,-0.4977026520032005,-0.6544180573339993,-0.5094231061647194,0.762475312810322,0.33868181069700726,-0.14005834341692086,-0.265548448785466,0.07085807910588819,-0.8406051434875597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
mp-836400,RuMn4Zr,0.658085720066446,0.996125757191997,-2.0222359394270386,-0.39728453432886873,1.795249759337568,-0.6943200283770038,-0.282905573708654,-0.02293444575741978,-0.7945795849454329,0.40253122012491543,-0.22739904915757964,-0.03500933715895696,-1.3960341931784201,0.762475312810322,-0.580682129336957,-0.4013109958020861,-0.32153608241856296,-2.0324305801639264,0.2935816770292181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
mp-96340,CoC3,-0.4946121972473927,0.8005247952139568,-0.5043584242231265,-0.6524014376958058,1.096130313007275,-0.6943200283770038,0.5733336273966837,0.015329076834769771,0.5581354873523321,-1.0066371410306363,-0.4977026520032005,-0.6405861393925784,0.4276330944204504,0.762475312810322,0.3850009864556609,0.6964030808250549,0.32840533690175583,-0.48053074887341335,0.8899435797486469,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
mp-445556,Ni4Mg,-0.4946121972473927,0.13548152448861994,-1.0061669328687366,-0.7105113990182748,0.9825234029786027,-0.6943200283770038,-1.6943568088548033,-1.4281094362283744,-0.9758366914071681,0.3076799966073924,-0.7680062548488213,-0.4048647309552534,-0.9924732846066667,0.762475312810322,-0.742817945933483,-0.7448956781155994,-0.705110847792142,-0.9867979626067059,-0.8909676916287965,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
mp-521537,NbCe3,-0.4946121972473927,-0.829483221269712,-0.062212922974871354,3.157344319250455,-0.7867254685868085,-0.6943200283770038,2.518953528269892,1.903124377388113,0.20065619405279891,-0.36883240642199894,-1.0383098576944423,-0.820119091471299,-1.953987722074973,-1.3115178723809593,-0.13076089349398787,0.804172585304382,0.6693461858340561,-0.21358371369343063,-0.24272733270165425,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
mp-488564,Fe2Si,-0.4946121972473927,0.996125757191997,0.8341971278992266,0.9931025890209383,-0.2353744506854185,-0.6943200283770038,-0.7692808266553265,-0.8231996770573805,0.4205143509647185,-1.3940625429716949,0.31320815653366213,-0.5555762402847904,-1.4159065106459685,-1.3115178723809593,0.2884025074604129,0.3153077165714876,0.08270440828760485,0.7988831664464385,0.004398706454385891,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
mp-920402,Ca4W4BiTa2,1.8107836373802846,0.6701241538952633,1.5739251961773693,2.118451596095094,0.5658323238874227,-0.6943200283770038,0.6239803782535114,0.007445637506730546,1.0330962385437308,-1.3591907696196643,-0.22739904915757964,-0.7675518668484316,0.5743825157192698,-1.3115178723809593,0.4597156737071893,1.708473389398302,1.008780133776606,1.4956338415176742,0.9815346992578202,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
mp-285914,SnIn2S3C4,1.8107836373802846,-1.4032460430719633,-1.2647954158278063,-0.5574412569981125,0.9499507924109414,-0.6943200283770038,-0.09006747537584955,-0.3396179719349871,0.8518391320819959,-0.27398118290447593,-0.22739904915757964,-0.32218488669382056,2.005189373382759,0.762475312810322,0.21384454382934914,-0.18844239192417891,-0.2806794023821122,-1.2564468908553121,0.8258546102000572,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
mp-210468,Ba4Sc,-0.4946121972473927,-0.7121226440828878,0.1842965116066106,0.14413022726096447,0.66235847471598,-0.6943200283770038,1.9566081490379779,1.9185066980281889,-0.35486327112159366,-0.21086327313730077,0.8538153622249038,0.037177839737041814,1.745320606499433,-1.3115178723809593,-0.4300574221372508,0.47099540153603575,0.5451789500800124,0.18008210640498526,-0.18852937661734914,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
mp-96469,Cu3Pb,-0.4946121972473927,0.8787651800051729,-0.8751213987638321,-0.3845286891605219,0.15946914570793994,-0.6943200283770038,0.49403460668892735,0.31605344534825786,0.03450384646287462,-0.9630474243405982,0.31320815653366213,-0.5521331019131062,1.5007382376680674,0.762475312810322,-0.15232667304504247,0.580705002320569,0.4825369190436179,-0.8694007087750233,-0.024750760849842828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
mp-741769,N2Zn4Cd4Mg3,1.8107836373802846,1.1004462702469517,0.07855448510326293,-0.7714559926003765,-0.5793729964365738,-0.6943200283770038,-0.9962400928189047,-0.8933815149777278,0.28624982765972934,-0.4486887673981488,3.016244184989871,0.4891491154752712,-0.9374422516196095,0.762475312810322,-0.08727906009866279,-0.47131950782291593,-0.46892495940776924,0.11645252463890644,-0.7066461135371795,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
mp-728605,Mn2H2Te2,0.658085720066446,1.2569270398293841,0.5494660792038142,-0.3306706762275018,-0.08959215704722681,-0.6943200283770038,-0.5955838712519805,-0.5405495352959815,0.16205514360261417,-0.48390925848369953,-0.22739904915757964,-0.4086195327140297,-1.429664268892733,0.762475312810322,-0.18881509774083438,-0.3052484835444991,-0.30572694763608793,0.5731400005629612,-0.522033737952628,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
mp-870217,Mg2P2,-0.4946121972473927,1.0482860137194745,-0.6651688738488098,-0.8139754764948659,-0.48165516473358977,-0.6943200283770038,1.1982146661372635,1.5118365961061762,-0.851642007350053,-0.05917105905596834,-0.22739904915757964,-0.17117655509086258,0.2258526401345737,0.762475312810322,-0.614517159142772,0.13852319035845012,0.30194946280014956,-0.6359571476459697,1.364395284287192,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
mp-79022,Cu4Bi3,-0.4946121972473927,0.9048453082689116,0.7078793544251395,-0.05004208252387103,-0.8335982496475894,1.4402580353868424,-0.0773463431183835,0.10300830448320349,-0.45891827668295987,0.7610130501837886,-1.0383098576944423,-0.7089591500751168,0.8556522398753404,-1.3115178723809593,-0.49235234363512786,-0.4052583227944215,-0.34462957752033824,0.7204607201296471,-0.6449071454949662,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
mp-983565,CuLiMo2,0.658085720066446,-1.2989255300170086,-0.05149222633315914,0.4644436725994521,0.3731772491884498,-0.6943200283770038,-1.1732659426447651,-1.274478508835614,1.9846960474678412,-0.35348882614710536,-0.4977026520032005,-0.4510948000405816,-0.6821594041518715,-1.3115178723809593,2.938287539921967,-0.5529535917990765,-0.6393029179097905,-0.0743686733326147,-0.6745538122981566,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
mp-829917,N2Sn4Y3Be2,1.8107836373802846,0.1224414603567506,0.19621579545050183,-0.14925421161101324,-0.5416364354130638,-0.6943200283770038,-1.6943568088548033,-1.4300322263083838,-0.7610134541191855,-0.03755055957770934,0.31320815653366213,-0.1971336629015332,-1.0734911942820566,0.762475312810322,-0.6175972664058328,-0.7437704366741492,-0.7043730338396823,0.2061553745172003,-0.8842637544731028,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
mp-684993,Ta4Al,-0.4946121972473927,-1.5988470050500037,-2.2429091609837735,-0.43980401822335824,3.423880287720636,-0.6943200283770038,-0.3094178400022517,-0.15849114639809064,-0.3833944823239035,0.44507478361439257,0.8538153622249038,0.5310455793686519,2.125951917993246,0.762475312810322,-0.4341638918364898,-0.4140182160438857,-0.3650149795765383,-2.2542560010979003,-0.5003537299108869,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
mp-240728,Ca3Re3,-0.4946121972473927,-1.4814864278631794,-0.5132146518836714,-0.2938204568522776,0.8001962291913276,-0.6943200283770038,0.6496604209414804,0.4731453948850354,0.40708789863421924,0.5203978140547785,-0.4977026520032005,-0.011515854217680975,0.368016142017805,0.762475312810322,-0.18894519411975086,-0.2023242453252996,-0.21174466344403553,-0.5066040169856284,2.227504259526526,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
mp-499274,Os2Cr2,-0.4946121972473927,0.7483645386864795,0.7942442211599267,2.604591028622091,-0.8335982496475894,1.4402580353868424,-0.1756676176690795,0.32701334880431226,-1.0094028222334155,0.49807987910947893,0.8538153622249038,0.4895943488854027,0.01948626643310889,-1.3115178723809593,-0.8180418361154274,-0.3902130796703837,-0.24539257314816337,0.6815534599414714,-0.010908066312431946,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
